timestamp_query,distance_query,angle_query,timestamp_gallery,distance_gallery,angle_gallery
1604044170.65959,191.29971313476562,-1.783499002456665,1604044170.666462,195,-0.19775390625
1604044171.661325,190.89883422851562,-1.812402367591858,1604044171.683971,195,-0.2032470703125
1604044172.748825,190.427001953125,-1.5427134037017822,1604044172.693914,193,0.0054931640625
1604044173.846019,190.077392578125,-1.7192972898483276,1604044173.886338,194,-0.2362060546875
1604044174.952945,189.76966857910156,-1.9536411762237549,1604044174.874698,194,-0.3680419921875
1604044176.052109,189.5944366455078,-1.3708446025848389,1604044176.089566,193,0.2197265625
1604044177.054335,189.13414001464844,-1.3561222553253174,1604044177.093485,193,-0.0
1604044178.144744,188.77061462402344,-2.223206043243408,1604044178.063924,193,-0.6317138671875
1604044179.150674,188.5311737060547,-1.8872689008712769,1604044179.104585,193,-0.2801513671875
1604044180.251678,188.13375854492188,-1.5945650339126587,1604044180.28296,193,-0.0164794921875
1604044181.25188,187.99246215820312,-1.8200690746307373,1604044181.266587,193,-0.186767578125
1604044182.257096,187.66757202148438,-1.4053843021392822,1604044182.29146,192,0.17578125
1604044183.290634,187.55795288085938,-1.473164439201355,1604044183.295111,192,0.0439453125
1604044184.347506,187.3152618408203,-1.3109521865844727,1604044184.269392,191,0.3570556640625
1604044185.446395,187.0190887451172,-0.4351358413696289,1604044185.46441,191,1.219482421875
1604044186.470003,186.84521484375,-0.12620733678340912,1604044186.477476,191,1.3897705078125
1604044187.545321,186.673583984375,-0.04694166034460068,1604044187.468394,191,1.4886474609375
1604044188.554307,186.5475616455078,0.44334876537323,1604044188.514893,191,1.9720458984375
1604044189.653378,186.2940216064453,0.780400276184082,1604044189.664999,190,2.296142578125
1604044190.747917,186.03868103027344,0.6152268052101135,1604044190.682476,190,2.1533203125
1604044191.847249,185.8146514892578,0.9589585065841675,1604044191.872902,190,2.5982666015625
1604044192.852206,185.78143310546875,1.339811086654663,1604044192.882616,190,2.823486328125
1604044193.857584,185.60321044921875,1.1823272705078125,1604044193.879618,190,2.5872802734375
1604044194.946645,185.52664184570312,0.8054588437080383,1604044194.91467,189,2.4664306640625
1604044195.954128,185.0971221923828,0.9685335159301758,1604044195.871293,189,2.427978515625
1604044197.052302,184.5889892578125,1.0572137832641602,1604044197.086379,189,2.61474609375
1604044198.054456,183.9677276611328,1.2101210355758667,1604044198.082994,189,2.6861572265625
1604044199.148353,183.1793670654297,0.8324012160301208,1604044199.08111,186,2.318115234375
1604044200.167159,182.20228576660156,0.48219284415245056,1604044200.068163,186,1.9610595703125
1604044201.247947,180.99098205566406,0.5126524567604065,1604044201.266323,186,1.9940185546875
1604044202.251087,179.74667358398438,0.3223157823085785,1604044202.265334,184,1.8072509765625
1604044203.272609,178.40438842773438,0.026707414537668228,1604044203.280028,183,1.4886474609375
1604044204.34901,176.76690673828125,-0.3692625164985657,1604044204.278155,183,1.16455078125
1604044205.350442,175.2982635498047,-0.8834744691848755,1604044205.264297,180,0.6317138671875
1604044206.390366,173.529296875,-1.300412893295288,1604044206.475368,180,0.2581787109375
1604044207.45097,171.5577392578125,-1.5964552164077759,1604044207.485077,177,-0.098876953125
1604044208.454978,169.7052001953125,-2.1604902744293213,1604044208.485687,175,-0.703125
1604044209.457831,167.7235565185547,-2.6623454093933105,1604044209.467006,175,-1.0162353515625
1604044210.552782,165.54647827148438,-2.5887372493743896,1604044210.465001,171,-1.0601806640625
1604044211.553934,163.45494079589844,-2.8524529933929443,1604044211.486353,169,-1.2799072265625
1604044212.646479,161.2572784423828,-2.9831862449645996,1604044212.669676,165,-1.4007568359375
1604044213.682167,158.916748046875,-3.0657289028167725,1604044213.690424,162,-1.4556884765625
1604044214.74798,156.4763641357422,-2.74198055267334,1604044214.664589,160,-1.0986328125
1604044215.748837,154.06748962402344,-2.3430066108703613,1604044215.692959,158,-0.780029296875
1604044216.846589,151.54483032226562,-1.9415709972381592,1604044216.90266,155,-0.2801513671875
1604044217.849096,149.0809783935547,-1.5425834655761719,1604044217.90123,155,0.1043701171875
1604044218.953771,146.41433715820312,-1.022268295288086,1604044218.873022,151,0.5767822265625
1604044219.987936,143.99652099609375,-0.2997223734855652,1604044220.091783,148,1.3568115234375
1604044221.051515,141.03302001953125,0.04772907868027687,1604044221.068976,145,1.73583984375
1604044222.060408,138.52073669433594,0.9782440662384033,1604044222.103392,145,2.559814453125
1604044223.061594,135.84130859375,1.8481048345565796,1604044223.092237,140,3.4716796875
1604044224.176614,133.07565307617188,2.486525535583496,1604044224.264358,140,4.0594482421875
1604044225.256739,130.14520263671875,2.910036087036133,1604044225.283274,135,4.54833984375
1604044226.282413,127.70354461669922,3.623352289199829,1604044226.282404,132,5.1800537109375
1604044227.284449,125.47419738769531,3.792064666748047,1604044227.272333,130,5.306396484375
1604044228.285495,123.20851135253906,3.8894925117492676,1604044228.264342,130,5.4052734375
1604044229.367251,121.05079650878906,3.8280181884765625,1604044229.269272,130,5.2789306640625
1604044230.375558,119.3133773803711,3.6175620555877686,1604044230.473639,130,5.218505859375
1604044231.419974,117.64237213134766,3.522371292114258,1604044231.479213,122,5.185546875
1604044232.501594,116.39295959472656,3.4514472484588623,1604044232.469702,120,5.0482177734375
1604044233.547481,115.10944366455078,3.440392017364502,1604044233.487379,119,4.9822998046875
1604044234.549638,114.31514739990234,2.920422315597534,1604044234.485926,119,4.46044921875
1604044235.656009,113.24613189697266,2.2540249824523926,1604044235.684298,116,3.62548828125
1604044236.73841,112.22671508789062,1.9299958944320679,1604044236.67235,116,3.4332275390625
1604044237.738647,111.41118621826172,1.874555230140686,1604044237.671446,114,3.4716796875
1604044238.7583,110.58446502685547,1.5935444831848145,1604044238.695597,113,3.109130859375
1604044239.771193,109.95759582519531,1.2104710340499878,1604044239.877528,113,2.5103759765625
1604044240.832033,109.24761199951172,0.6064942479133606,1604044240.933913,112,2.1148681640625
1604044241.832383,108.69534301757812,0.2232128530740738,1604044241.869511,112,1.8072509765625
1604044242.847866,108.023681640625,0.2346300631761551,1604044242.877244,111,1.7962646484375
1604044243.853735,107.56715393066406,-0.04698854312300682,1604044243.87557,111,1.439208984375
1604044244.86264,107.09381103515625,-0.5740157961845398,1604044244.869836,111,0.9283447265625
1604044245.959676,106.55707550048828,-0.9161191582679749,1604044245.902996,109,0.626220703125
1604044247.045684,106.13665008544922,-1.5671788454055786,1604044247.071558,109,0.02197265625
1604044248.048118,105.66242218017578,-1.902221918106079,1604044248.071788,109,-0.2362060546875
1604044249.127501,105.272705078125,-2.1874096393585205,1604044249.063664,109,-0.5438232421875
1604044250.12804,104.96665954589844,-2.805793046951294,1604044250.08518,108,-1.153564453125
1604044251.228781,104.71271514892578,-3.060393810272217,1604044251.2872,108,-1.3238525390625
1604044252.330617,104.35517120361328,-2.8697686195373535,1604044252.283593,108,-1.25244140625
1604044253.42547,104.08869171142578,-3.1396236419677734,1604044253.480946,107,-1.51611328125
1604044254.526197,103.85245513916016,-2.7203586101531982,1604044254.473058,107,-0.94482421875
1604044255.625404,103.60260009765625,-1.4828929901123047,1604044255.6994,106,0.3021240234375
1604044256.728025,103.52307891845703,-0.9673476815223694,1604044256.673985,106,0.6866455078125
1604044257.767427,103.38832092285156,-0.3941127061843872,1604044257.724859,106,1.20849609375
1604044258.84235,103.28642272949219,0.26428312063217163,1604044258.875377,106,2.3785400390625
1604044261.940133,102.92311096191406,2.043179512023926,1604044262.082861,106,3.22998046875
1604044262.958726,102.92705535888672,2.1406619548797607,1604044262.912979,105,3.482666015625
1604044264.030142,102.83985900878906,2.909566879272461,1604044264.07913,105,4.2462158203125
1604044265.126813,102.73779296875,3.3645195960998535,1604044265.071612,105,4.54833984375
1604044266.12703,102.76295471191406,3.199157953262329,1604044266.063795,105,4.4549560546875
1604044267.128918,102.76859283447266,3.805110216140747,1604044267.081702,105,4.9713134765625
1604044268.230108,102.74234771728516,4.057681083679199,1604044268.264733,105,5.29541015625
1604044269.230225,102.6597900390625,3.7062442302703857,1604044269.264772,106,5.0592041015625
1604044270.341718,102.74918365478516,4.039565086364746,1604044270.280143,106,5.3009033203125
1604044271.44312,102.7483901977539,4.394153118133545,1604044271.465473,106,5.5096435546875
1604044272.443552,102.85852813720703,3.9120750427246094,1604044272.468973,106,5.0921630859375
1604044273.445364,102.80692291259766,3.878124713897705,1604044273.47474,105,5.11962890625
1604044274.53097,102.822021484375,3.793421745300293,1604044274.464435,105,5.0537109375
1604044275.531416,102.83645629882812,3.680454969406128,1604044275.465117,106,4.8724365234375
1604044276.532166,102.89655303955078,3.5678298473358154,1604044276.477252,106,4.8065185546875
1604044277.535397,102.98148345947266,3.3902623653411865,1604044277.465147,105,4.5648193359375
1604044280.732958,102.9586410522461,1.4620826244354248,1604044280.867308,106,2.5323486328125
1604044281.741137,102.6606216430664,0.3857252597808838,1604044281.687724,105,1.5545654296875
1604044282.836897,102.23971557617188,-1.1708325147628784,1604044282.876251,105,-0.087890625
1604044283.940833,101.5372543334961,-3.1493279933929443,1604044283.870847,105,-1.82373046875
1604044285.042092,100.6041259765625,-5.647182941436768,1604044285.067651,103,-4.4439697265625
1604044286.127806,99.8275146484375,-8.194755554199219,1604044286.068589,103,-6.78955078125
1604044287.129434,98.7981948852539,-11.399620056152344,1604044287.10146,102,-9.84375
1604044288.16803,97.94793701171875,-14.7760648727417,1604044288.266746,102,-13.9141845703125
1604044289.263948,96.7479019165039,-18.746658325195312,1604044289.286605,99,-17.391357421875
1604044290.352224,95.57049560546875,-23.194700241088867,1604044290.276765,99,-21.3134765625
1604044291.425929,94.528076171875,-28.338151931762695,1604044291.463742,99,-26.7242431640625
1604044292.4263,93.58705139160156,-32.80727767944336,1604044292.263827,97,-30.1849365234375
1604044294.528014,91.81807708740234,-42.78143310546875,1604044294.667856,97,-41.4459228515625
1604044295.532612,91.13724517822266,-47.96707534790039,1604044295.487622,93,-45.714111328125
1604044296.551972,90.63959503173828,-53.380252838134766,1604044296.499424,93,-50.80078125
1604044297.621139,90.06440734863281,-59.26337814331055,1604044297.692074,92,-57.293701171875
1604044298.621648,89.84555053710938,-65.01620483398438,1604044298.663693,92,-62.720947265625
1604044299.6226,89.64313507080078,-70.5938491821289,1604044299.669787,92,-68.1866455078125
1604044300.72401,89.7046127319336,-76.68536376953125,1604044300.664195,92,-73.8226318359375
1604044301.74883,90.03323364257812,-82.89173126220703,1604044301.670929,19,-79.573974609375
1604044302.833592,90.49932098388672,-89.4848861694336,1604044302.86806,92,-86.77001953125
1604044509.414387,335.4075622558594,-18.707326889038086,1604044509.473174,95,-17.215576171875
1604044511.609977,332.8775329589844,-17.919748306274414,1604044511.671699,95,-16.1224365234375
1604044512.975862,332.5236511230469,-16.98914909362793,1604044513.064588,95,-15.325927734375
1604044514.283406,331.24493408203125,-16.60213851928711,1604044514.282634,95,-14.17236328125
1604044515.881485,330.11444091796875,-15.905203819274902,1604044515.907675,95,-14.5513916015625
1604044517.084814,148.1357879638672,-20.934406280517578,1604044517.262513,95,-11.6729736328125
1604044519.895394,145.84378051757812,-19.189617156982422,1604044520.067508,95,-13.304443359375
1604044528.326076,145.74107360839844,-14.696683883666992,1604044528.48034,0,-17.325439453125
1604044529.420973,145.9006805419922,-13.557059288024902,1604044529.505919,0,-17.578125
1604044530.534628,145.9755401611328,-12.805610656738281,1604044530.508106,323,-18.28125
1604044531.637898,145.24583435058594,-12.921051979064941,1604044531.677928,322,-19.0118408203125
1604044532.729835,143.5389862060547,-13.190170288085938,1604044532.683624,321,-19.368896484375
1604044533.823387,142.51870727539062,-13.478995323181152,1604044533.902978,320,-20.0390625
1604044535.018566,141.87945556640625,-13.258391380310059,1604044535.082393,316,-20.1708984375
1604044536.120102,312.4758605957031,-22.203012466430664,1604044536.063327,316,-20.5279541015625
1604044537.327161,310.8213806152344,-22.230567932128906,1604044537.282966,314,-20.5938720703125
1604044538.420849,308.4554748535156,-22.178388595581055,1604044538.485448,313,-20.5279541015625
1604044539.73245,306.94708251953125,-21.92313003540039,1604044539.689772,312,-20.2862548828125
1604044541.122204,304.4169006347656,-21.336225509643555,1604044541.090942,309,-19.6600341796875
1604044542.520586,301.7509460449219,-20.867095947265625,1604044542.463475,306,-19.127197265625
1604044544.325807,298.7386779785156,-20.572755813598633,1604044544.265459,302,-19.00634765625
1604044545.327557,296.439697265625,-20.52180290222168,1604044545.26223,301,-18.7921142578125
1604044546.414451,294.2690734863281,-19.983213424682617,1604044546.4694,298,-18.28125
1604044547.618224,292.2542419433594,-19.86300277709961,1604044547.663382,295,-18.2373046875
1604044548.729227,290.5657958984375,-19.758773803710938,1604044548.66441,295,-18.160400390625
1604044549.820725,287.76678466796875,-19.760313034057617,1604044549.870396,290,-18.0560302734375
1604044550.915242,285.91943359375,-19.691951751708984,1604044550.91271,290,-18.0230712890625
1604044552.129499,282.9961853027344,-19.990623474121094,1604044552.063526,285,-18.2208251953125
1604044553.136158,281.23321533203125,-20.185623168945312,1604044553.064474,285,-18.4625244140625
1604044554.3235,278.8457946777344,-20.11665153503418,1604044554.262867,282,-18.468017578125
1604044555.521318,276.60089111328125,-20.16991424560547,1604044555.467118,281,-18.4735107421875
1604044556.61413,274.31451416015625,-20.867263793945312,1604044556.667072,277,-19.18212890625
1604044557.616918,272.77777099609375,-21.513002395629883,1604044557.665927,275,-19.918212890625
1604044558.87925,271.2212829589844,-21.988866806030273,1604044558.909566,274,-20.3521728515625
1604044559.93217,269.1285705566406,-21.95360565185547,1604044559.899534,274,-20.2313232421875
1604044561.013078,267.8501281738281,-21.79818344116211,1604044561.084293,271,-20.01708984375
1604044562.015322,266.4244689941406,-21.74663543701172,1604044562.080157,270,-20.1654052734375
1604044563.02139,264.84521484375,-21.81230926513672,1604044563.066356,268,-19.951171875
1604044564.127151,263.358642578125,-20.943822860717773,1604044564.071188,266,-19.18212890625
1604044565.127885,262.22637939453125,-20.335447311401367,1604044565.070121,266,-18.621826171875
1604044566.318665,261.317626953125,-19.803293228149414,1604044566.269572,264,-18.116455078125
1604044567.319544,259.76788330078125,-19.54241371154785,1604044567.263387,264,-17.7978515625
1604044568.323223,259.0708923339844,-19.4206485748291,1604044568.285023,263,-17.7154541015625
1604044569.415563,258.013427734375,-19.281286239624023,1604044569.495438,262,-17.5506591796875
1604044570.522797,257.35986328125,-19.158288955688477,1604044570.488695,261,-17.4298095703125
1604044571.524663,256.4346923828125,-19.26407241821289,1604044571.48173,259,-17.5067138671875
1604044572.614187,255.56961059570312,-19.760103225708008,1604044572.663926,259,-18.116455078125
1604044573.618608,255.0144500732422,-20.227188110351562,1604044573.681545,257,-18.6163330078125
1604044574.718934,254.5258026123047,-20.95708465576172,1604044574.665421,257,-19.2645263671875
1604044575.721059,253.7231903076172,-21.51311492919922,1604044575.665377,256,-19.8687744140625
1604044576.760462,253.78643798828125,-22.700590133666992,1604044576.686351,255,-21.0003662109375
1604044577.866203,253.3529052734375,-24.140634536743164,1604044577.894346,255,-22.5054931640625
1604044578.913508,252.40988159179688,-25.07244873046875,1604044578.886625,255,-23.280029296875
1604044579.913697,252.1309356689453,-25.863828659057617,1604044579.868583,256,-24.1644287109375
1604044580.952657,252.1930694580078,-26.824546813964844,1604044580.914414,254,-25.1202392578125
1604044582.017042,251.46034240722656,-27.696083068847656,1604044582.087889,254,-26.0760498046875
1604044583.019783,251.2739715576172,-28.620365142822266,1604044583.084989,254,-26.8450927734375
1604044584.12082,251.08119201660156,-28.841398239135742,1604044584.08052,254,-27.13623046875
1604044585.121096,250.62330627441406,-29.411239624023438,1604044585.065834,253,-27.5811767578125
1604044586.124775,250.79434204101562,-29.45185089111328,1604044586.065475,253,-27.6690673828125
1604044587.12804,250.24017333984375,-29.03319549560547,1604044587.071138,253,-27.257080078125
1604044588.214194,250.3967742919922,-28.542160034179688,1604044588.268342,253,-26.6748046875
1604044589.214843,250.29698181152344,-28.180959701538086,1604044589.318916,253,-26.3726806640625
1604044590.321519,250.1811065673828,-27.727170944213867,1604044590.26329,253,-25.916748046875
1604044591.439301,249.9303436279297,-26.868465423583984,1604044591.493607,253,-25.048828125
1604044592.528925,249.49545288085938,-26.427824020385742,1604044592.478292,252,-24.642333984375
1604044593.61529,249.55978393554688,-26.270540237426758,1604044593.681093,252,-24.4390869140625
1604044594.723135,249.6550750732422,-25.938697814941406,1604044594.662944,252,-24.1534423828125
1604044595.730279,249.4882354736328,-25.697946548461914,1604044595.667548,252,-23.939208984375
1604044596.915144,249.39492797851562,-25.714155197143555,1604044596.871559,252,-24.005126953125
1604044597.924767,249.46630859375,-26.033308029174805,1604044597.88838,252,-24.1864013671875
1604044599.013222,249.41766357421875,-25.733779907226562,1604044599.091018,251,-23.9666748046875
1604044600.013783,249.2353515625,-25.775012969970703,1604044600.081353,252,-24.0545654296875
1604044601.041057,249.50714111328125,-26.124713897705078,1604044601.070989,252,-24.3896484375
1604044602.124532,249.12379455566406,-26.074357986450195,1604044602.062641,252,-24.2578125
1604044603.130837,249.26242065429688,-26.059757232666016,1604044603.063828,252,-24.23583984375
1604044604.222972,249.3949737548828,-26.227359771728516,1604044604.265376,252,-24.43359375
1604044605.323692,249.3076934814453,-26.280231475830078,1604044605.279047,249,-24.5379638671875
1604044606.326089,248.78695678710938,-26.435901641845703,1604044606.320608,249,-24.730224609375
1604044607.412688,248.39801025390625,-26.648082733154297,1604044607.465983,252,-24.9993896484375
1604044608.41386,247.8794403076172,-26.982057571411133,1604044608.464158,252,-25.3070068359375
1604044609.425108,246.75445556640625,-27.37019920349121,1604044609.471992,249,-25.6036376953125
1604044610.517755,245.88961791992188,-27.27349090576172,1604044610.463273,249,-25.42236328125
1604044611.523171,244.9595947265625,-27.270177841186523,1604044611.494125,249,-25.5596923828125
1604044612.525615,243.9893341064453,-27.39691162109375,1604044612.464609,248,-25.6256103515625
1604044613.617829,242.90602111816406,-26.75180435180664,1604044613.662523,247,-24.9774169921875
1604044614.725937,241.24769592285156,-26.364160537719727,1604044614.685861,244,-24.6148681640625
1604044615.839866,239.6416778564453,-25.89344596862793,1604044615.913856,243,-24.0875244140625
1604044616.917411,237.95912170410156,-24.75349998474121,1604044616.878168,241,-23.258056640625
1604044617.934569,236.39651489257812,-24.383255004882812,1604044617.906937,240,-22.6318359375
1604044618.977679,234.9176025390625,-23.729063034057617,1604044619.02963,238,-21.9122314453125
1604044620.030706,232.60235595703125,-23.225725173950195,1604044620.062911,236,-21.390380859375
1604044621.12278,230.89329528808594,-22.474349975585938,1604044621.062506,234,-20.8135986328125
1604044622.123411,228.91131591796875,-21.929590225219727,1604044622.067897,234,-20.2532958984375
1604044623.129166,226.87403869628906,-21.69351577758789,1604044623.062796,230,-19.9237060546875
1604044624.21439,224.5758514404297,-21.392297744750977,1604044624.267776,229,-19.5831298828125
1604044625.319027,222.25709533691406,-20.974853515625,1604044625.268013,227,-19.281005859375
1604044626.329041,220.222900390625,-20.50857162475586,1604044626.286805,224,-18.775634765625
1604044627.342338,217.9801483154297,-19.89895248413086,1604044627.272779,222,-18.21533203125
1604044628.464005,215.38800048828125,-19.481943130493164,1604044628.487471,220,-17.7593994140625
1604044629.523643,213.0547637939453,-19.442005157470703,1604044629.48353,218,-17.7154541015625
1604044630.535015,210.8727264404297,-19.028667449951172,1604044630.520137,216,-17.391357421875
1604044631.613648,208.59645080566406,-19.71858787536621,1604044631.71023,212,-18.0560302734375
1604044632.624129,206.7997283935547,-20.675039291381836,1604044632.662273,210,-19.1876220703125
1604044633.729705,204.7705535888672,-22.464096069335938,1604044633.686063,208,-20.7366943359375
1604044634.817595,203.1176300048828,-24.404693603515625,1604044634.900408,206,-22.87353515625
1604044635.821582,201.63858032226562,-26.363475799560547,1604044635.87569,205,-24.840087890625
1604044636.825568,200.47879028320312,-29.060039520263672,1604044636.883386,204,-27.421875
1604044637.827963,199.27662658691406,-31.710792541503906,1604044637.874795,203,-29.90478515625
1604044638.913564,198.68820190429688,-34.10781478881836,1604044638.899061,202,-32.2943115234375
1604044640.013294,197.9467010498047,-36.61669921875,1604044640.062173,201,-34.7772216796875
1604044641.123119,197.34725952148438,-38.46884536743164,1604044641.080276,201,-36.463623046875
1604044642.125225,197.31353759765625,-40.35246658325195,1604044642.078746,200,-38.4246826171875
1604044643.213605,197.23199462890625,-42.02174758911133,1604044643.26605,200,-40.1055908203125
1604044644.217145,197.06153869628906,-42.976234436035156,1604044644.264709,200,-41.1767578125
1604044645.322632,197.12142944335938,-44.326812744140625,1604044645.262061,200,-42.3797607421875
1604044646.416858,196.89373779296875,-45.608402252197266,1604044646.468786,200,-43.5223388671875
1604044647.522717,196.8108673095703,-46.01814651489258,1604044647.471673,200,-43.890380859375
1604044648.643423,196.98757934570312,-46.279022216796875,1604044648.681533,199,-44.197998046875
1604044649.72585,196.9697723388672,-46.66767883300781,1604044649.662722,200,-44.53857421875
1604044650.827119,196.8988037109375,-46.58013153076172,1604044650.867229,200,-44.3572998046875
1604044651.916109,196.80633544921875,-45.98998260498047,1604044651.869644,200,-43.87939453125
1604044653.013764,196.80764770507812,-45.81278610229492,1604044653.083341,200,-43.8409423828125
1604044654.013907,196.81021118164062,-45.759544372558594,1604044654.066169,200,-43.6871337890625
1604044655.015404,196.75628662109375,-45.5602912902832,1604044655.11884,200,-43.472900390625
1604044656.122166,196.66659545898438,-45.78294372558594,1604044656.093924,199,-43.6322021484375
1604044657.213377,196.81932067871094,-45.69637680053711,1604044657.26247,200,-43.5003662109375
1604044658.221176,196.7997283935547,-45.5309944152832,1604044658.26781,200,-43.4674072265625
1604044659.319635,196.80325317382812,-45.739288330078125,1604044659.304217,200,-43.6376953125
1604044660.365057,196.7772674560547,-45.47283172607422,1604044660.261685,199,-43.3465576171875
1604044661.413326,196.70887756347656,-44.9239387512207,1604044661.477991,200,-42.8082275390625
1604044662.488676,196.70462036132812,-44.994728088378906,1604044662.545568,200,-42.835693359375
1604044663.522801,196.79541015625,-44.59393310546875,1604044663.463341,199,-42.462158203125
1604044664.522962,196.72329711914062,-44.2679557800293,1604044664.46737,200,-42.1490478515625
1604044665.524036,196.5414276123047,-43.762081146240234,1604044665.462451,200,-41.6217041015625
1604044666.525458,196.51393127441406,-43.25368881225586,1604044666.480821,199,-41.0943603515625
1604044667.613403,196.38629150390625,-42.657161712646484,1604044667.679565,200,-40.550537109375
1604044668.718431,196.4813995361328,-42.14519500732422,1604044668.664537,199,-40.0726318359375
1604044669.719819,196.42996215820312,-41.771888732910156,1604044669.683412,199,-39.6990966796875
1604044670.721346,196.3780517578125,-41.285587310791016,1604044670.669362,199,-39.2156982421875
1604044671.807842,196.19473266601562,-40.85417175292969,1604044671.869866,199,-38.73779296875
1604044672.848562,196.30670166015625,-40.53236389160156,1604044672.896777,199,-38.43017578125
1604044673.907693,196.2552032470703,-40.0114860534668,1604044673.899321,199,-37.9632568359375
1604044674.911824,196.16659545898438,-39.71022415161133,1604044674.874923,199,-37.6007080078125
1604044676.009133,196.062744140625,-39.1263313293457,1604044676.084323,199,-37.0404052734375
1604044677.02154,196.3085174560547,-38.90850830078125,1604044677.065884,199,-36.9305419921875
1604044678.121731,195.8695526123047,-38.53583908081055,1604044678.069016,199,-36.485595703125
1604044679.326297,195.90753173828125,-37.60200119018555,1604044679.338721,199,-35.650634765625
1604044680.330129,195.91078186035156,-37.59556579589844,1604044680.292702,199,-35.57373046875
1604044681.413185,195.87814331054688,-37.095829010009766,1604044681.47937,199,-34.9859619140625
1604044682.518565,195.75559997558594,-36.291656494140625,1604044682.464434,198,-34.2388916015625
1604044683.519479,195.71591186523438,-35.86653518676758,1604044683.469227,199,-33.8104248046875
1604044684.610135,195.66151428222656,-35.122520446777344,1604044684.683405,199,-33.0633544921875
1604044685.718644,195.48104858398438,-34.15279769897461,1604044685.673467,198,-32.255859375
1604044686.71952,195.42684936523438,-33.50466537475586,1604044686.662067,199,-31.651611328125
1604044687.721818,195.28805541992188,-33.0296516418457,1604044687.682948,198,-31.036376953125
1604044688.817478,195.1203155517578,-32.0931282043457,1604044688.866449,199,-30.0311279296875
1604044689.821894,195.0461883544922,-31.380008697509766,1604044689.866449,199,-29.300537109375
1604044690.822633,194.94679260253906,-30.698551177978516,1604044690.867125,199,-28.6138916015625
1604044691.834626,194.87808227539062,-30.106786727905273,1604044691.885843,199,-27.9876708984375
1604044692.909456,194.6443328857422,-29.160614013671875,1604044692.8793,198,-27.2021484375
1604044694.007831,194.504150390625,-28.24605941772461,1604044694.064897,198,-26.38916015625
1604044695.009068,194.59677124023438,-28.19099235534668,1604044695.120666,198,-26.2078857421875
1604044696.107513,194.2744598388672,-27.72969627380371,1604044696.092199,198,-25.916748046875
1604044697.117651,194.37672424316406,-27.34562873840332,1604044697.080868,198,-25.4827880859375
1604044698.212165,194.21383666992188,-27.501047134399414,1604044698.26763,198,-25.609130859375
1604044699.326456,194.26535034179688,-27.70456314086914,1604044699.281224,198,-25.7958984375
1604044700.407727,193.98849487304688,-27.241430282592773,1604044700.463249,197,-25.345458984375
1604044701.408985,194.03857421875,-27.01199722290039,1604044701.480836,197,-25.301513671875
1604044702.437366,193.91920471191406,-27.500232696533203,1604044702.480745,197,-25.6146240234375
1604044703.523923,193.86546325683594,-27.140378952026367,1604044703.471975,197,-25.20263671875
1604044704.61032,193.68218994140625,-26.640573501586914,1604044704.692048,197,-24.7467041015625
1604044705.626377,193.47161865234375,-26.05613136291504,1604044705.678923,197,-23.994140625
1604044706.722475,193.1587677001953,-24.463268280029297,1604044706.678844,197,-22.554931640625
1604044707.723557,192.77447509765625,-22.469043731689453,1604044707.680394,196,-20.709228515625
1604044708.817223,192.29115295410156,-20.06633949279785,1604044708.874328,196,-18.0889892578125
1604044709.837952,191.65036010742188,-17.71411895751953,1604044709.889182,195,-15.8258056640625
1604044710.910435,190.82452392578125,-14.92977237701416,1604044710.869424,194,-13.2110595703125
1604044712.007958,189.6159210205078,-12.164021492004395,1604044712.066579,194,-10.1348876953125
1604044713.008179,188.71453857421875,-9.685103416442871,1604044713.090182,192,-7.822265625
1604044714.011704,187.45372009277344,-7.467792987823486,1604044714.092302,192,-5.5535888671875
1604044715.118241,186.15135192871094,-5.403486728668213,1604044715.062192,190,-3.746337890625
1604044716.214457,184.73992919921875,-3.7809112071990967,1604044716.264608,189,-1.9610595703125
1604044717.321305,183.015625,-2.269503593444824,1604044717.261796,188,-0.758056640625
1604044718.409355,181.4354248046875,-1.7344576120376587,1604044718.478717,186,-0.24169921875
1604044719.410368,179.74960327148438,-1.7327094078063965,1604044719.465871,185,-0.296630859375
1604044720.53901,177.96920776367188,-2.314455032348633,1604044720.465442,183,-0.823974609375
1604044721.721591,175.5044708251953,-3.3484511375427246,1604044721.680443,178,-1.9061279296875
1604044722.722989,173.80587768554688,-5.021785259246826,1604044722.662887,176,-3.5430908203125
1604044723.735077,171.90403747558594,-7.165776252746582,1604044723.717434,175,-5.635986328125
1604044724.818489,169.85476684570312,-9.311756134033203,1604044724.8849,174,-8.1134033203125
1604044725.912564,167.81324768066406,-12.645894050598145,1604044725.911603,171,-11.1016845703125
1604044727.008225,165.6363525390625,-15.743896484375,1604044727.086638,169,-14.3646240234375
1604044728.014127,163.68878173828125,-18.60778045654297,1604044728.062158,168,-17.2540283203125
1604044729.125516,161.8004608154297,-21.76580810546875,1604044729.080513,165,-20.0225830078125
1604044730.20843,159.70846557617188,-24.19935417175293,1604044730.282995,164,-22.6812744140625
1604044731.209143,158.0125274658203,-26.75011444091797,1604044731.281706,163,-25.13671875
1604044732.31804,156.1045379638672,-29.219825744628906,1604044732.284984,160,-27.31201171875
1604044733.409461,154.24981689453125,-31.050785064697266,1604044733.46956,159,-29.190673828125
1604044734.520508,152.4297332763672,-32.69843292236328,1604044734.465235,156,-30.6298828125
1604044735.521519,150.81494140625,-33.42222595214844,1604044735.489115,155,-31.4483642578125
